TIME,FLIGHT,FROM,AIRLINE,AIRCRAFT,Unnamed: 5,STATUS,DATE,ARRIVAL_AIRPORT_CODE,ARRIVAL_AIRPORT_NAME,WEATHER_ARRIVAL,WIND_ARRIVAL,DIRECTION_ARRIVAL,WEATHER_DEPARTURE,WIND_DEPARTURE,DIRECTION_DEPARTURE,Scheduled_departures,Actual_departures,Scheduled_arrival,Actual_arrival
3:30 AM,6E1417,Abu Dhabi (AUH),IndiGo,A20N (VT-IQM),,Scheduled,"Wednesday, Jun 19",IXC,Chandigarh Airport,28 °C,19 kts,20 °,35 °C,2 kts,Variable,10:15 PM,10:41 PM,—,3:30 AM
5:00 AM,6E9157,Amritsar (ATQ),IndiGo,A20N (VT-IPL),,Scheduled,"Wednesday, Jun 19",IXC,Chandigarh Airport,28 °C,19 kts,20 °,30 °C,19 kts,340 °,4:15 AM,3:44 AM,00:31,5:00 AM
6:35 AM,6E242,Pune (PNQ),IndiGo,A20N (VT-IIM),,Scheduled,"Wednesday, Jun 19",IXC,Chandigarh Airport,28 °C,19 kts,20 °,26 °C,8 kts,250 °,4:20 AM,4:13 AM,01:50,6:35 AM
7:00 AM,AI437,Delhi (DEL),Air India,A321 (VT-PPV),,Scheduled,"Wednesday, Jun 19",IXC,Chandigarh Airport,28 °C,19 kts,20 °,30 °C,10 kts,40 °,5:50 AM,6:01 AM,00:31,7:00 AM
7:30 AM,6E7742,Jaipur (JAI),IndiGo,AT76 (VT-IRI),,Scheduled,"Wednesday, Jun 19",IXC,Chandigarh Airport,28 °C,19 kts,20 °,36 °C,12 kts,270 °,6:05 AM,6:06 AM,01:17,7:30 AM
10:40 PM,CX17,Hong Kong (HKG),Cathay Pacific Cargo,B744 (B-LID),,Estimated 10:51 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,30 °C,10 kts,200 °,8:05 PM,8:56 PM,04:28,10:40 PM
10:40 PM,UK835,Delhi (DEL),Vistara,A20N (VT-TNU),,Landed 10:26 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,30 °C,10 kts,40 °,7:55 PM,8:01 PM,02:25,10:40 PM
10:50 PM,MH180,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXG),,Estimated 10:49 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,27 °C,2 kts,Variable,9:30 PM,10:05 PM,03:15,10:50 PM
10:55 PM,FD153,Bangkok (DMK),AirAsia,A320 (HS-ABM),,Delayed 11:17 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,30 °C,8 kts,250 °,9:10 PM,9:32 PM,03:13,10:55 PM
10:55 PM,6E5291,Mumbai (BOM),IndiGo,A21N (VT-ILQ),,Delayed 11:55 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,29 °C,4 kts,200 °,9:00 PM,10:18 PM,01:54,10:55 PM
11:05 PM,AK13,Kuala Lumpur (KUL),AirAsia,A20N (9M-AGH),,Estimated 10:53 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,27 °C,2 kts,Variable,9:50 PM,10:09 PM,03:19,11:05 PM
11:05 PM,6E7212,Mangalore (IXE),IndiGo,AT76 (VT-IRH),,Estimated 10:59 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,24 °C,4 kts,40 °,9:30 PM,9:35 PM,01:32,11:05 PM
11:10 PM,6E348,Ahmedabad (AMD),IndiGo,A20N (VT-ITN),,Estimated 10:57 PM,"Wednesday, Jun 19",MAA,Chennai International Airport,28 °C,10 kts,220 °,31 °C,12 kts,160 °,8:50 PM,8:55 PM,02:07,11:10 PM
10:40 PM,6E885,Goa (GOI),IndiGo,A20N (VT-IIQ),,Delayed 11:31 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,26 °C,8 kts,140 °,9:15 PM,10:26 PM,01:09,10:40 PM
10:50 PM,VJ1811,Ho Chi Minh City (SGN),VietJet Air,A321 (VN-A635),,Estimated 10:55 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,29 °C,8 kts,230 °,7:20 PM,7:59 PM,04:27,10:50 PM
10:50 PM,IX434,Dubai (DXB),Air India Express,A20N (VT-ATJ),,Scheduled,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,35 °C,6 kts,190 °,5:00 PM,—,—,10:50 PM
11:10 PM,MH108,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXD),,Estimated 11:16 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,27 °C,2 kts,Variable,10:00 PM,10:15 PM,03:31,11:10 PM
11:15 PM,AK39,Kuala Lumpur (KUL),AirAsia,A320 (9M-AJG),,Delayed 11:31 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,27 °C,2 kts,Variable,9:45 PM,10:27 PM,03:35,11:15 PM
11:20 PM,6E2391,Delhi (DEL),IndiGo,A20N (VT-IIL),,Estimated 11:10 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,30 °C,10 kts,40 °,8:15 PM,8:30 PM,02:41,11:20 PM
11:40 PM,OD231,Kuala Lumpur (KUL),Batik Air,B738 (9M-LNV),,Estimated 11:17 PM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,27 °C,2 kts,Variable,10:05 PM,10:11 PM,03:27,11:40 PM
11:55 PM,AK37,Kuala Lumpur (KUL),AirAsia,A320 (9M-AJH),,Delayed 12:14 AM,"Wednesday, Jun 19",COK,Cochin International Airport,26 °C,Calm,,27 °C,2 kts,Variable,10:25 PM,11:09 PM,03:29,11:55 PM
3:35 AM,G9410,Sharjah (SHJ),Air Arabia,320,,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,36 °C,4 kts,150 °,10:10 PM,10:31 PM,—,3:35 AM
5:55 AM,6E6472,Pune (PNQ),IndiGo,A20N (VT-IIA),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,26 °C,8 kts,250 °,4:00 AM,3:55 AM,01:21,5:55 AM
7:00 AM,6E857,Bengaluru (BLR),IndiGo,A21N (VT-IMZ),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,23 °C,10 kts,250 °,6:10 AM,6:12 AM,00:31,7:00 AM
8:15 AM,6E2393,Delhi (DEL),IndiGo,A320 (ES-SAY),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,30 °C,10 kts,40 °,5:20 AM,5:35 AM,02:29,8:15 AM
8:25 AM,AI609,Mumbai (BOM),Air India,A20N (VT-RTU),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,29 °C,4 kts,200 °,6:30 AM,7:08 AM,01:32,8:25 AM
9:00 AM,6E752,Hyderabad (HYD),IndiGo,A21N (VT-IME),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,27 °C,13 kts,260 °,7:40 AM,7:58 AM,01:00,9:00 AM
9:00 AM,6E782,Chennai (MAA),IndiGo,A20N (VT-IPE),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,27 °C,13 kts,250 °,7:55 AM,8:07 AM,00:43,9:00 AM
9:25 AM,6E5108,Mumbai (BOM),IndiGo,A21N (VT-IBM),,Scheduled,"Wednesday, Jun 19",CJB,Coimbatore International Airport,26 °C,12 kts,220 °,29 °C,4 kts,200 °,7:35 AM,7:52 AM,01:30,9:25 AM
12:05 PM,I7107,Kolkata (CCU),IndiaOne Air,CNF,,Scheduled,"Wednesday, Jun 19",COH,Cooch Behar Airport,25 °C,4 kts,90 °,29 °C,10 kts,170 °,10:15 AM,10:46 AM,01:30,12:05 PM
10:05 AM,SG115,Mumbai (BOM),SpiceJet,7M8,,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,29 °C,10 kts,220 °,7:45 AM,1:04 PM,02:07,10:05 AM
12:15 PM,6E7234,Kolkata (CCU),IndiGo,AT76 (VT-IRN),,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,29 °C,10 kts,160 °,10:45 AM,11:22 AM,01:17,12:15 PM
12:45 PM,SG476,Delhi (DEL),SpiceJet,737,,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,30 °C,10 kts,40 °,11:00 AM,11:24 AM,01:25,12:45 PM
2:25 PM,6E537,Hyderabad (HYD),IndiGo,A20N (VT-IIF),,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,27 °C,12 kts,260 °,12:20 PM,12:36 PM,01:45,2:25 PM
3:15 PM,SG495,Delhi (DEL),SpiceJet,737,,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,30 °C,10 kts,40 °,1:15 PM,1:26 PM,01:17,3:15 PM
10:05 AM,SG115,Mumbai (BOM),SpiceJet,7M8,,Scheduled,"Wednesday, Jun 19",DBR,Darbhanga Airport,,,,29 °C,10 kts,220 °,7:45 AM,1:04 PM,02:07,10:05 AM
8:00 AM,6E568,Ahmedabad (AMD),IndiGo,A20N (VT-IPR),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,31 °C,12 kts,160 °,7:20 AM,7:23 AM,01:31,9:10 AM
9:35 AM,9I801,Kullu (KUU),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,30 °C,Calm,,,,,
9:40 AM,6E2018,Delhi (DEL),IndiGo,A20N (VT-IPI),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,30 °C,10 kts,40 °,8:55 AM,9:26 AM,00:35,9:40 AM
10:35 AM,6E7274,Jaipur (JAI),IndiGo,AT76 (VT-IXV),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,35 °C,12 kts,270 °,9:05 AM,8:51 AM,01:17,10:35 AM
11:05 AM,6E5239,Mumbai (BOM),IndiGo,A20N (VT-IQD),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,29 °C,10 kts,220 °,8:55 AM,8:55 AM,01:59,11:05 AM
11:25 AM,6E422,Hyderabad (HYD),IndiGo,A20N (VT-IID),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,27 °C,12 kts,260 °,9:10 AM,9:27 AM,—,11:25 AM
12:05 PM,9I649,Delhi (DEL),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,30 °C,10 kts,40 °,,,,
1:50 PM,6E7927,Allahabad (IXD),IndiGo,AT76 (VT-IYI),,Scheduled,"Wednesday, Jun 19",DED,Dehradun Jolly Grant Airport,23 °C,8 kts,60 °,36 °C,4 kts,250 °,12:00 PM,11:58 AM,01:44,1:50 PM
10:35 PM,6E5024,Ranchi (IXR),IndiGo,A20N (VT-IQP),,Landed 10:37 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,23 °C,8 kts,210 °,8:40 PM,8:58 PM,01:39,10:35 PM
10:35 PM,AF226,Paris (CDG),EuroAtlantic Airways,B772 (CS-TSX),,Delayed 10:53 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,19 °C,6 kts,50 °,10:25 AM,11:19 AM,08:19,10:35 PM
10:35 PM,AI770,Kolkata (CCU),Air India,A321 (VT-PPW),,Landed 10:26 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,29 °C,10 kts,160 °,8:00 PM,8:32 PM,01:54,10:35 PM
10:35 PM,AI820,Vadodara (BDQ),Air India,A321 (VT-PPX),,Delayed 11:16 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,31 °C,12 kts,190 °,8:50 PM,9:54 PM,—,10:35 PM
10:35 PM,I59607,Pune (PNQ),AIX Connect,A320 (VT-IXR),,Landed 9:54 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,26 °C,8 kts,250 °,8:20 PM,8:06 PM,01:48,10:35 PM
10:40 PM,SG8172,Goa (GOX),Corendon Airlines,B38M (TC-MKC),,Scheduled,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,,,,8:00 PM,—,—,10:40 PM
10:40 PM,UK708,Kolkata (CCU),Vistara,A20N (VT-TNF),,Estimated 10:52 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,29 °C,10 kts,160 °,8:25 PM,8:44 PM,—,10:40 PM
10:45 PM,UK870,Hyderabad (HYD),Vistara,A20N (VT-TQR),,Estimated 10:58 PM,"Wednesday, Jun 19",DEL,Delhi Indira Gandhi International Airport,39 °C,6 kts,250 °,27 °C,12 kts,260 °,8:35 PM,8:59 PM,02:22,10:45 PM
10:55 AM,6E7939,Kolkata (CCU),IndiGo,AT76 (VT-IYT),,Scheduled,"Wednesday, Jun 19",DGH,Deoghar Airport,37 °C,6 kts,300 °,29 °C,10 kts,160 °,10:00 AM,10:10 AM,00:47,10:55 AM
12:25 PM,6E6435,Bengaluru (BLR),IndiGo,A20N (VT-IPP),,Scheduled,"Wednesday, Jun 19",DGH,Deoghar Airport,37 °C,6 kts,300 °,23 °C,10 kts,250 °,,,,
1:15 PM,6E2143,Delhi (DEL),IndiGo,A20N (VT-IPI),,Scheduled,"Wednesday, Jun 19",DGH,Deoghar Airport,37 °C,6 kts,300 °,30 °C,10 kts,40 °,11:30 AM,11:59 AM,01:29,1:15 PM
1:35 PM,6E7964,Ranchi (IXR),IndiGo,AT76 (VT-IYT),,Scheduled,"Wednesday, Jun 19",DGH,Deoghar Airport,37 °C,6 kts,300 °,23 °C,8 kts,210 °,,,,
7:30 AM,SG2950,Delhi (DEL),SpiceJet,DH8,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,6:00 AM,6:12 AM,00:58,7:30 AM
8:25 AM,6E7483,Delhi (DEL),IndiGo,AT76 (VT-IYG),,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,6:40 AM,6:34 AM,01:12,8:25 AM
8:30 AM,9I711,Delhi (DEL),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,8:10 AM,12:21 PM,01:39,10:00 AM
9:15 AM,SG2937,Delhi (DEL),SpiceJet,DH8,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,7:50 AM,8:20 AM,01:10,9:15 AM
12:20 PM,9I812,Shimla (SLV),Alliance Air,ATR,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,33 °C,6 kts,270 °,9:20 AM,—,—,10:15 AM
12:55 PM,6E7485,Delhi (DEL),IndiGo,AT76 (VT-IYG),,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,,,,
1:05 PM,SG2939,Delhi (DEL),SpiceJet,DH8,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,30 °C,10 kts,40 °,11:40 AM,11:59 AM,01:06,1:05 PM
7:30 AM,SG2950,Delhi (DEL),SpiceJet,DH8,,Scheduled,"Wednesday, Jun 19",DHM,Dharamsala Gaggal Kangra Airport,40 °C,4 kts,200 °,,,,6:00 AM,6:12 AM,00:58,7:30 AM
9:15 AM,6E2031,Delhi (DEL),IndiGo,A20N (VT-IPC),,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,30 °C,10 kts,40 °,6:30 AM,6:29 AM,02:25,9:15 AM
10:00 AM,6E893,Kolkata (CCU),IndiGo,A20N (VT-IXD),,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,29 °C,10 kts,160 °,8:20 AM,8:16 AM,01:21,10:00 AM
12:00 PM,UK725,Siliguri (IXB),Vistara,320,,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,24 °C,4 kts,50 °,10:35 AM,10:38 AM,01:03,12:00 PM
1:10 PM,AI733,Imphal (IMF),Air India,A20N (VT-RTP),,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,24 °C,Calm,,12:15 PM,12:30 PM,00:40,1:10 PM
1:25 PM,6E7955,Shillong (SHL),IndiGo,AT76 (VT-IYY),,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,23 °C,Calm,,,,,
1:35 PM,UK741,Guwahati (GAU),Vistara,320,,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,28 °C,4 kts,320 °,12:15 PM,12:32 PM,00:41,1:35 PM
1:40 PM,9I402,Itanagar (HGI),Alliance Air,D28,,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,,,,,,,
1:55 PM,6E972,Guwahati (GAU),IndiGo,A20N (VT-IJJ),,Scheduled,"Wednesday, Jun 19",DIB,Dibrugarh Airport,26 °C,2 kts,Variable,28 °C,4 kts,320 °,1:00 PM,1:11 PM,00:41,1:55 PM
10:55 AM,6E6339,Kolkata (CCU),IndiGo,A20N (VT-IZZ),,Scheduled,"Wednesday, Jun 19",DMU,Dimapur Airport,27 °C,4 kts,260 °,29 °C,10 kts,160 °,9:20 AM,9:28 AM,01:11,10:55 AM
11:35 AM,9I741,Imphal (IMF),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DMU,Dimapur Airport,27 °C,4 kts,260 °,24 °C,Calm,,,,,
12:20 PM,9I783,Shillong (SHL),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DMU,Dimapur Airport,27 °C,4 kts,260 °,23 °C,Calm,,,,,
1:15 PM,AI709,Guwahati (GAU),Air India,A20N (VT-RTF),,Scheduled,"Wednesday, Jun 19",DMU,Dimapur Airport,27 °C,4 kts,260 °,28 °C,4 kts,320 °,12:25 PM,1:38 PM,00:34,1:15 PM
10:15 AM,9I749,Imphal (IMF),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DMU,Dimapur Airport,27 °C,4 kts,260 °,24 °C,Calm,,9:25 AM,—,—,10:15 AM
1:10 PM,9I623,Mumbai (BOM),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DIU,Diu Airport,,,,29 °C,10 kts,220 °,3:20 PM,3:39 PM,00:44,4:25 PM
1:30 PM,6E7966,Ahmedabad (AMD),IndiGo,AT76 (VT-IRL),,Scheduled,"Wednesday, Jun 19",DIU,Diu Airport,,,,31 °C,12 kts,160 °,9:40 AM,9:48 AM,00:49,11:00 AM
3:30 PM,6E7968,Surat (STV),IndiGo,AT76 (VT-IYB),,Scheduled,"Wednesday, Jun 19",DIU,Diu Airport,,,,29 °C,10 kts,220 °,12:35 PM,12:35 PM,00:33,1:30 PM
4:25 PM,9I623,Mumbai (BOM),Alliance Air,AT7,,Scheduled,"Wednesday, Jun 19",DIU,Diu Airport,,,,29 °C,10 kts,220 °,3:20 PM,3:39 PM,00:44,4:25 PM
8:25 AM,6E981,Chennai (MAA),IndiGo,A20N (VT-IQW),,Scheduled,"Wednesday, Jun 19",RDP,Durgapur Kazi Nazrul Islam Airport,33 °C,4 kts,140 °,27 °C,10 kts,260 °,,,,
9:20 AM,6E603,Mumbai (BOM),IndiGo,A20N (VT-IQN),,Scheduled,"Wednesday, Jun 19",RDP,Durgapur Kazi Nazrul Islam Airport,33 °C,4 kts,140 °,29 °C,10 kts,220 °,6:45 AM,7:03 AM,02:12,9:20 AM
12:50 PM,6E508,Bengaluru (BLR),IndiGo,A21N (VT-IBB),,Scheduled,"Wednesday, Jun 19",RDP,Durgapur Kazi Nazrul Islam Airport,33 °C,4 kts,140 °,23 °C,10 kts,250 °,10:20 AM,10:32 AM,02:20,12:50 PM
1:50 PM,6E918,Hyderabad (HYD),IndiGo,A20N (VT-IQE),,Scheduled,"Wednesday, Jun 19",RDP,Durgapur Kazi Nazrul Islam Airport,33 °C,4 kts,140 °,27 °C,12 kts,260 °,11:55 AM,12:07 PM,01:47,1:50 PM
3:55 PM,6E6042,Delhi (DEL),IndiGo,A21N (VT-IBC),,Scheduled,"Wednesday, Jun 19",RDP,Durgapur Kazi Nazrul Islam Airport,33 °C,4 kts,140 °,30 °C,10 kts,40 °,2:00 PM,2:31 PM,01:33,3:55 PM
11:25 AM,6E5253,Kolkata (CCU),IndiGo,A20N (VT-IST),,Scheduled,"Wednesday, Jun 19",GAY,Gaya Airport,29 °C,12 kts,200 °,29 °C,10 kts,160 °,10:30 AM,11:10 AM,00:46,11:25 AM
4:00 PM,6E2448,Delhi (DEL),IndiGo,A20N (VT-IST),,Scheduled,"Wednesday, Jun 19",GAY,Gaya Airport,29 °C,12 kts,200 °,30 °C,10 kts,40 °,2:25 PM,2:41 PM,01:20,4:00 PM
10:30 AM,S99309,Bathinda (BUP),FlyBig,DHT,,Scheduled,"Wednesday, Jun 19",HDO,Ghaziabad Hindon Airport,,,,,,,9:00 AM,—,—,10:30 AM
11:00 AM,S5187,Nanded (NDC),Abakan Air,ERJ,,Scheduled,"Wednesday, Jun 19",HDO,Ghaziabad Hindon Airport,,,,,,,9:00 AM,10:02 AM,01:45,11:00 AM
1:50 PM,S5235,Adampur (AIP),Abakan Air,ERJ,,Scheduled,"Wednesday, Jun 19",HDO,Ghaziabad Hindon Airport,,,,,,,12:50 PM,1:32 PM,00:43,1:50 PM
2:30 PM,S99307,Ludhiana (LUH),FlyBig,DHT,,Scheduled,"Wednesday, Jun 19",HDO,Ghaziabad Hindon Airport,,,,,,,,,,
11:45 PM,QP1630,Delhi (DEL),Akasa Air,B38M (VT-YAS),,Estimated 11:22 PM,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,30 °C,10 kts,40 °,9:10 PM,9:14 PM,02:02,11:45 PM
6:10 AM,6E6176,Bengaluru (BLR),IndiGo,A20N (VT-ITT),,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,23 °C,10 kts,250 °,5:05 AM,5:06 AM,00:50,6:10 AM
6:15 AM,6E6944,Pune (PNQ),IndiGo,A20N (VT-IPW),,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,26 °C,8 kts,250 °,5:15 AM,5:05 AM,00:41,6:15 AM
6:40 AM,6E6418,Ahmedabad (AMD),IndiGo,A20N (VT-IXE),,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,31 °C,12 kts,160 °,5:00 AM,5:02 AM,01:15,6:40 AM
8:20 AM,6E5284,Mumbai (BOM),IndiGo,A21N (VT-ILW),,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,29 °C,10 kts,220 °,7:10 AM,7:22 AM,00:51,8:20 AM
8:20 AM,UK587,Mumbai (BOM),Vistara,320,,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,27 °C,12 kts,220 °,7:15 AM,7:26 AM,00:51,8:20 AM
8:25 AM,SG491,Ahmedabad (AMD),SpiceJet,320,,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,31 °C,13 kts,180 °,6:35 AM,6:38 AM,01:21,8:25 AM
8:40 AM,6E946,Hyderabad (HYD),IndiGo,A320 (VT-IFK),,Scheduled,"Wednesday, Jun 19",GOX,Goa Manohar International Airport,,,,27 °C,13 kts,270 °,7:35 AM,7:32 AM,00:49,8:40 AM
11:40 PM,6E5106,Mumbai (BOM),IndiGo,A20N (VT-IJZ),,Scheduled,"Wednesday, Jun 19",GOI,Goa Dabolim Airport,26 °C,4 kts,130 °,27 °C,12 kts,220 °,10:45 PM,11:34 PM,00:43,11:40 PM
12:40 AM,6E6532,Hyderabad (HYD),IndiGo,A320 (VT-IKK),,Scheduled,"Wednesday, Jun 19",GOI,Goa Dabolim Airport,26 °C,4 kts,130 °,27 °C,13 kts,270 °,11:30 PM,11:45 PM,00:50,12:40 AM
1:55 AM,QR522,Doha (DOH),Qatar Airways,B788 (A7-BCP),,Estimated 2:00 AM,"Wednesday, Jun 19",GOI,Goa Dabolim Airport,26 °C,4 kts,130 °,36 °C,4 kts,230 °,7:40 PM,8:15 PM,—,1:55 AM
6:05 AM,6E5202,Mumbai (BOM),IndiGo,A20N (VT-IIR),,Scheduled,"Wednesday, Jun 19",GOI,Goa Dabolim Airport,26 °C,4 kts,130 °,27 °C,12 kts,220 °,4:50 AM,4:59 AM,00:44,6:05 AM
6:20 AM,AI685,Mumbai (BOM),Air India,A20N (VT-RTH),,Scheduled,"Wednesday, Jun 19",GOI,Goa Dabolim Airport,26 °C,4 kts,130 °,27 °C,12 kts,220 °,5:10 AM,5:28 AM,00:48,6:20 AM
